cell_current,count,lux,old_voltage,sensor,time,voltage,wifi_count
278.1725769042969,182,975.8333129882812,3.711832046508789,Z2,2020-02-04T09:03:48Z,3.7259531021118164,6
278.1725769042969,183,977.4999389648438,3.7320048809051514,Z2,2020-02-04T09:08:49Z,3.7320048809051514,6
278.1725769042969,184,974.9999389648438,3.7320048809051514,Z2,2020-02-04T09:13:49Z,3.7380568981170654,6
277.1573791503906,185,974.1666259765625,3.7380568981170654,Z2,2020-02-04T09:18:50Z,3.7380568981170654,6
277.1573791503906,186,974.1666259765625,3.7380568981170654,Z2,2020-02-04T09:23:50Z,3.7441089153289795,6
277.1573791503906,187,974.9999389648438,3.7441089153289795,Z2,2020-02-04T09:28:51Z,3.7441089153289795,6
276.1421203613281,188,972.4999389648438,3.7441089153289795,Z2,2020-02-04T09:33:51Z,3.7521779537200928,6
277.1573791503906,189,977.4999389648438,3.7521779537200928,Z2,2020-02-04T09:38:51Z,3.758229970932007,6
278.1725769042969,190,978.3333129882812,3.7521779537200928,Z2,2020-02-04T09:43:52Z,3.758229970932007,6
278.1725769042969,191,979.1666259765625,3.758229970932007,Z2,2020-02-04T09:48:52Z,3.764281749725342,6
277.1573791503906,192,977.4999389648438,3.764281749725342,Z2,2020-02-04T09:53:53Z,3.770333766937256,6
278.1725769042969,193,977.4999389648438,3.770333766937256,Z2,2020-02-04T09:58:53Z,3.778402805328369,6
277.1573791503906,194,975.8333129882812,3.778402805328369,Z2,2020-02-04T10:03:54Z,3.778402805328369,6
277.1573791503906,195,977.4999389648438,3.778402805328369,Z2,2020-02-04T10:08:54Z,3.778402805328369,6
277.1573791503906,196,976.6666259765625,3.784454822540283,Z2,2020-02-04T10:13:54Z,3.784454822540283,6
277.1573791503906,197,976.6666259765625,3.784454822540283,Z2,2020-02-04T10:18:55Z,3.790506601333618,6
276.1421203613281,198,974.9999389648438,3.790506601333618,Z2,2020-02-04T10:23:55Z,3.790506601333618,6
275.12689208984375,199,974.1666259765625,3.790506601333618,Z2,2020-02-04T10:28:56Z,3.7965586185455322,6
276.1421203613281,200,976.6666259765625,3.7965586185455322,Z2,2020-02-04T10:33:56Z,3.7965586185455322,6
275.12689208984375,201,975.8333129882812,3.7965586185455322,Z2,2020-02-04T10:38:57Z,3.7965586185455322,6
276.1421203613281,202,977.4999389648438,3.7965586185455322,Z2,2020-02-04T10:43:57Z,3.802610397338867,6
275.12689208984375,203,973.3333129882812,3.802610397338867,Z2,2020-02-04T10:48:57Z,3.8106796741485596,6
276.1421203613281,204,976.6666259765625,3.8106796741485596,Z2,2020-02-04T10:53:58Z,3.8106796741485596,6
277.1573791503906,205,978.3333129882812,3.8106796741485596,Z2,2020-02-04T10:58:58Z,3.8167316913604736,6
276.1421203613281,206,974.9999389648438,3.8167316913604736,Z2,2020-02-04T11:03:59Z,3.8227834701538086,6
275.12689208984375,207,974.1666259765625,3.8167316913604736,Z2,2020-02-04T11:08:59Z,3.8167316913604736,6
274.1116943359375,208,970.8333129882812,3.8227834701538086,Z2,2020-02-04T11:13:59Z,3.8227834701538086,6
275.12689208984375,209,972.4999389648438,3.8227834701538086,Z2,2020-02-04T11:19:00Z,3.8288354873657227,6
275.12689208984375,210,974.9999389648438,3.8288354873657227,Z2,2020-02-04T11:24:00Z,3.8288354873657227,6
275.12689208984375,211,974.1666259765625,3.836904525756836,Z2,2020-02-04T11:29:01Z,3.836904525756836,6
275.12689208984375,212,974.9999389648438,3.836904525756836,Z2,2020-02-04T11:34:01Z,3.836904525756836,6
273.096435546875,213,969.9999389648438,3.836904525756836,Z2,2020-02-04T11:39:02Z,3.84295654296875,6
273.096435546875,214,969.1666259765625,3.84295654296875,Z2,2020-02-04T11:44:02Z,3.84295654296875,6
272.08123779296875,215,967.4999389648438,3.84295654296875,Z2,2020-02-04T11:49:02Z,3.84295654296875,6
272.08123779296875,216,969.1666259765625,3.849008321762085,Z2,2020-02-04T11:54:03Z,3.849008321762085,6
273.096435546875,217,969.1666259765625,3.849008321762085,Z2,2020-02-04T11:59:03Z,3.849008321762085,6
273.096435546875,218,966.6666259765625,3.8227834701538086,Z2,2020-02-04T12:02:58Z,3.836904525756836,7
271.06597900390625,219,964.9999389648438,3.836904525756836,Z2,2020-02-04T12:07:59Z,3.836904525756836,7
272.08123779296875,220,967.4999389648438,3.836904525756836,Z2,2020-02-04T12:12:59Z,3.84295654296875,7
272.08123779296875,221,967.4999389648438,3.84295654296875,Z2,2020-02-04T12:18:00Z,3.84295654296875,7
271.06597900390625,222,964.9999389648438,3.84295654296875,Z2,2020-02-04T12:23:00Z,3.84295654296875,7
272.08123779296875,223,967.4999389648438,3.84295654296875,Z2,2020-02-04T12:28:00Z,3.849008321762085,7
272.08123779296875,224,966.6666259765625,3.849008321762085,Z2,2020-02-04T12:33:01Z,3.849008321762085,7
274.1116943359375,225,971.6666259765625,3.849008321762085,Z2,2020-02-04T12:38:01Z,3.855060338973999,7
272.08123779296875,226,967.4999389648438,3.855060338973999,Z2,2020-02-04T12:43:02Z,3.855060338973999,7
272.08123779296875,227,969.1666259765625,3.855060338973999,Z2,2020-02-04T12:48:02Z,3.855060338973999,7
273.096435546875,228,972.4999389648438,3.855060338973999,Z2,2020-02-04T12:53:03Z,3.855060338973999,7
270.0507507324219,229,964.9999389648438,3.855060338973999,Z2,2020-02-04T12:58:03Z,3.861112117767334,7
271.06597900390625,230,965.8333129882812,3.861112117767334,Z2,2020-02-04T13:03:03Z,3.8691813945770264,7
272.08123779296875,231,969.1666259765625,3.8691813945770264,Z2,2020-02-04T13:08:04Z,3.8691813945770264,7
271.06597900390625,232,965.8333129882812,3.8691813945770264,Z2,2020-02-04T13:13:04Z,3.8691813945770264,7
271.06597900390625,233,967.4999389648438,3.8691813945770264,Z2,2020-02-04T13:18:05Z,3.8752334117889404,7
271.06597900390625,234,966.6666259765625,3.8752334117889404,Z2,2020-02-04T13:23:05Z,3.8812851905822754,7
271.06597900390625,235,964.9999389648438,3.8752334117889404,Z2,2020-02-04T13:28:05Z,3.8752334117889404,7
272.08123779296875,236,969.1666259765625,3.8812851905822754,Z2,2020-02-04T13:33:06Z,3.8812851905822754,7
270.0507507324219,237,964.9999389648438,3.8812851905822754,Z2,2020-02-04T13:38:06Z,3.8812851905822754,7
274.1116943359375,238,977.4999389648438,3.8873372077941895,Z2,2020-02-04T13:43:07Z,3.8873372077941895,7
274.1116943359375,239,977.4999389648438,3.8873372077941895,Z2,2020-02-04T13:48:07Z,3.8873372077941895,7
274.1116943359375,240,978.3333129882812,3.8954062461853027,Z2,2020-02-04T13:53:08Z,3.8954062461853027,7
274.1116943359375,241,976.6666259765625,3.8954062461853027,Z2,2020-02-04T13:58:08Z,3.8954062461853027,7
274.1116943359375,242,975.8333129882812,3.8954062461853027,Z2,2020-02-04T14:03:08Z,3.901458263397217,7
274.1116943359375,243,975.8333129882812,3.901458263397217,Z2,2020-02-04T14:08:09Z,3.901458263397217,7
274.1116943359375,244,976.6666259765625,3.901458263397217,Z2,2020-02-04T14:13:09Z,3.901458263397217,7
272.08123779296875,245,969.9999389648438,3.901458263397217,Z2,2020-02-04T14:18:10Z,3.901458263397217,7
271.06597900390625,246,969.9999389648438,3.901458263397217,Z2,2020-02-04T14:23:10Z,3.9075100421905518,7
272.08123779296875,247,970.8333129882812,3.9075100421905518,Z2,2020-02-04T14:28:11Z,3.913562059402466,7
271.06597900390625,248,969.9999389648438,3.913562059402466,Z2,2020-02-04T14:33:11Z,3.913562059402466,7
272.08123779296875,249,972.4999389648438,3.913562059402466,Z2,2020-02-04T14:38:11Z,3.913562059402466,7
273.096435546875,250,973.3333129882812,3.913562059402466,Z2,2020-02-04T14:43:12Z,3.919613838195801,7
272.08123779296875,251,973.3333129882812,3.919613838195801,Z2,2020-02-04T14:48:12Z,3.919613838195801,7
272.08123779296875,252,972.4999389648438,3.919613838195801,Z2,2020-02-04T14:53:13Z,3.919613838195801,7
272.08123779296875,253,973.3333129882812,3.919613838195801,Z2,2020-02-04T14:58:13Z,3.927683115005493,7
273.096435546875,254,974.9999389648438,3.8873372077941895,Z2,2020-02-04T15:02:08Z,3.901458263397217,8
272.08123779296875,255,972.4999389648438,3.9075100421905518,Z2,2020-02-04T15:07:08Z,3.9075100421905518,8
272.08123779296875,256,972.4999389648438,3.9075100421905518,Z2,2020-02-04T15:12:09Z,3.913562059402466,8
271.06597900390625,257,971.6666259765625,3.913562059402466,Z2,2020-02-04T15:17:09Z,3.9075100421905518,8
271.06597900390625,258,969.9999389648438,3.9075100421905518,Z2,2020-02-04T15:22:10Z,3.913562059402466,8
273.096435546875,259,976.6666259765625,3.913562059402466,Z2,2020-02-04T15:27:10Z,3.913562059402466,8
272.08123779296875,260,973.3333129882812,3.913562059402466,Z2,2020-02-04T15:32:10Z,3.919613838195801,8
271.06597900390625,261,967.4999389648438,3.919613838195801,Z2,2020-02-04T15:37:11Z,3.927683115005493,8
271.06597900390625,262,969.9999389648438,3.919613838195801,Z2,2020-02-04T15:42:11Z,3.927683115005493,8
271.06597900390625,263,969.9999389648438,3.927683115005493,Z2,2020-02-04T15:47:12Z,3.927683115005493,8
270.0507507324219,264,965.8333129882812,3.927683115005493,Z2,2020-02-04T15:52:12Z,3.927683115005493,8
270.0507507324219,265,967.4999389648438,3.927683115005493,Z2,2020-02-04T15:57:13Z,3.933734893798828,8
271.06597900390625,266,967.4999389648438,3.933734893798828,Z2,2020-02-04T16:02:13Z,3.933734893798828,8
270.0507507324219,267,967.4999389648438,3.939786911010742,Z2,2020-02-04T16:07:13Z,3.933734893798828,8
270.0507507324219,268,965.8333129882812,3.933734893798828,Z2,2020-02-04T16:12:14Z,3.939786911010742,8
271.06597900390625,269,969.1666259765625,3.939786911010742,Z2,2020-02-04T16:17:14Z,3.939786911010742,8
270.0507507324219,270,969.1666259765625,3.939786911010742,Z2,2020-02-04T16:22:15Z,3.945838689804077,8
270.0507507324219,271,967.4999389648438,3.945838689804077,Z2,2020-02-04T16:27:15Z,3.945838689804077,8
271.06597900390625,272,969.9999389648438,3.945838689804077,Z2,2020-02-04T16:32:16Z,3.945838689804077,8
272.08123779296875,273,975.8333129882812,3.945838689804077,Z2,2020-02-04T16:37:16Z,3.945838689804077,8
275.12689208984375,274,985.8333129882812,3.9539079666137695,Z2,2020-02-04T16:42:16Z,3.9539079666137695,8
271.06597900390625,275,971.6666259765625,3.945838689804077,Z2,2020-02-04T16:47:17Z,3.9539079666137695,8
271.06597900390625,276,972.4999389648438,3.9539079666137695,Z2,2020-02-04T16:52:17Z,3.9539079666137695,8
271.06597900390625,277,969.9999389648438,3.9539079666137695,Z2,2020-02-04T16:57:18Z,3.9599599838256836,8
271.06597900390625,278,971.6666259765625,3.9599599838256836,Z2,2020-02-04T17:02:18Z,3.9599599838256836,8
272.08123779296875,279,975.8333129882812,3.9599599838256836,Z2,2020-02-04T17:07:18Z,3.9599599838256836,8
272.08123779296875,280,975.8333129882812,3.9660117626190186,Z2,2020-02-04T17:12:19Z,3.9660117626190186,8
272.08123779296875,281,974.9999389648438,3.9660117626190186,Z2,2020-02-04T17:17:19Z,3.9720637798309326,8
271.06597900390625,282,974.9999389648438,3.9720637798309326,Z2,2020-02-04T17:22:20Z,3.9720637798309326,8
272.08123779296875,283,974.9999389648438,3.9720637798309326,Z2,2020-02-04T17:27:20Z,3.9720637798309326,8
272.08123779296875,284,975.8333129882812,3.9720637798309326,Z2,2020-02-04T17:32:21Z,3.9781155586242676,8
273.096435546875,285,979.9999389648438,3.9720637798309326,Z2,2020-02-04T17:37:21Z,3.9781155586242676,8
273.096435546875,286,978.3333129882812,3.9781155586242676,Z2,2020-02-04T17:42:21Z,3.9781155586242676,8
274.1116943359375,287,982.4999389648438,3.9781155586242676,Z2,2020-02-04T17:47:22Z,3.98618483543396,8
274.1116943359375,288,980.8333129882812,3.9781155586242676,Z2,2020-02-04T17:52:22Z,3.98618483543396,8
274.1116943359375,289,983.3333129882812,3.98618483543396,Z2,2020-02-04T17:57:23Z,3.98618483543396,8
273.096435546875,290,980.8333129882812,3.933734893798828,Z2,2020-02-04T18:01:18Z,3.945838689804077,9
274.1116943359375,291,979.9999389648438,3.945838689804077,Z2,2020-02-04T18:06:19Z,3.9539079666137695,9
273.096435546875,292,979.1666259765625,3.9539079666137695,Z2,2020-02-04T18:11:19Z,3.9539079666137695,9
273.096435546875,293,979.1666259765625,3.9539079666137695,Z2,2020-02-04T18:16:19Z,3.9539079666137695,9
274.1116943359375,294,979.9999389648438,3.9539079666137695,Z2,2020-02-04T18:21:20Z,3.9539079666137695,9
273.096435546875,295,979.1666259765625,3.9599599838256836,Z2,2020-02-04T18:26:20Z,3.9599599838256836,9
273.096435546875,296,978.3333129882812,3.9599599838256836,Z2,2020-02-04T18:31:21Z,3.9660117626190186,9
274.1116943359375,297,981.6666259765625,3.9599599838256836,Z2,2020-02-04T18:36:21Z,3.9660117626190186,9
273.096435546875,298,979.1666259765625,3.9660117626190186,Z2,2020-02-04T18:41:21Z,3.9660117626190186,9
76.14213562011719,299,0.0,3.9660117626190186,Z2,2020-02-04T18:46:22Z,3.933734893798828,9
76.14213562011719,300,0.0,3.933734893798828,Z2,2020-02-04T18:51:22Z,3.901458263397217,9
76.14213562011719,301,0.0,3.901458263397217,Z2,2020-02-04T18:56:23Z,3.8752334117889404,9
76.14213562011719,302,0.0,3.8752334117889404,Z2,2020-02-04T19:01:23Z,3.84295654296875,9
76.14213562011719,303,0.0,3.849008321762085,Z2,2020-02-04T19:06:24Z,3.8167316913604736,9
76.14213562011719,304,0.0,3.8167316913604736,Z2,2020-02-04T19:11:24Z,3.784454822540283,9
76.14213562011719,305,0.0,3.784454822540283,Z2,2020-02-04T19:16:24Z,3.7521779537200928,9
76.14213562011719,306,0.0,3.7441089153289795,Z2,2020-02-04T19:21:25Z,3.717883825302124,9
76.14213562011719,307,0.0,3.717883825302124,Z2,2020-02-04T19:26:25Z,3.693676233291626,9
76.14213562011719,308,0.0,3.693676233291626,Z2,2020-02-04T19:31:26Z,3.6593821048736572,9
76.14213562011719,309,0.0,3.6593821048736572,Z2,2020-02-04T19:36:26Z,3.627105474472046,9
76.14213562011719,310,0.0,3.635174512863159,Z2,2020-02-04T19:41:27Z,3.5887765884399414,9
76.14213562011719,311,0.0,3.5887765884399414,Z2,2020-02-04T19:46:27Z,3.562551736831665,9
76.14213562011719,312,0.0,3.562551736831665,Z2,2020-02-04T19:51:27Z,3.5302751064300537,9
76.14213562011719,313,0.0,3.5302751064300537,Z2,2020-02-04T19:56:28Z,3.5040500164031982,9
76.14213562011719,314,0.0,3.4979982376098633,Z2,2020-02-04T20:01:28Z,3.471773386001587,9
76.14213562011719,315,0.0,3.471773386001587,Z2,2020-02-04T20:06:29Z,3.4394965171813965,9
259.89849853515625,316,923.3333129882812,3.4394965171813965,Z2,2020-02-04T20:11:29Z,3.4394965171813965,9
272.08123779296875,317,962.4999389648438,3.4334444999694824,Z2,2020-02-04T20:16:30Z,3.4455482959747314,9
277.1573791503906,318,979.1666259765625,3.4455482959747314,Z2,2020-02-04T20:21:30Z,3.4455482959747314,9
278.1725769042969,319,984.9999389648438,3.4516003131866455,Z2,2020-02-04T20:26:30Z,3.459669589996338,9
278.1725769042969,320,984.1666259765625,3.459669589996338,Z2,2020-02-04T20:31:31Z,3.459669589996338,9
278.1725769042969,321,984.9999389648438,3.459669589996338,Z2,2020-02-04T20:36:31Z,3.465721368789673,9
277.1573791503906,322,983.3333129882812,3.465721368789673,Z2,2020-02-04T20:41:32Z,3.477825164794922,9
277.1573791503906,323,984.1666259765625,3.477825164794922,Z2,2020-02-04T20:46:32Z,3.477825164794922,9
277.1573791503906,324,984.9999389648438,3.477825164794922,Z2,2020-02-04T20:51:33Z,3.483877182006836,9
277.1573791503906,325,983.3333129882812,3.483877182006836,Z2,2020-02-04T20:56:33Z,3.491946220397949,9
277.1573791503906,326,986.6666259765625,3.4455482959747314,Z2,2020-02-04T21:00:28Z,3.471773386001587,10
